shipment_id;date_id;route_id;vehicle_id;product_id;customer_id;sortinghub_id;incident_id;planned_departure_time;actual_departure_time;planned_arrival_time;actual_arrival_time;delivery_status;distance_travelled;fuel_cost;total_cost;delay_duration;total_time_in_transit;total_distance
S0939;D20250423;5;V02;P003;C002;SH03;I02;2025-04-23 06:00;2025-04-23 06:20;2025-04-23 12:00;2025-04-23 13:16;Terlambat;299;388404;626673;76 menit;6 jam 56 menit;299
S0940;D20250410;5;V01;P002;C001;SH01;I01;2025-04-10 06:00;2025-04-10 06:00;2025-04-10 10:00;2025-04-10 09:54;Tepat Waktu;160;476583;771013;0 menit;3 jam 54 menit;160
S0941;D20250430;4;V05;P004;C001;SH04;I05;2025-04-30 06:00;2025-04-30 06:18;2025-04-30 11:00;2025-04-30 11:20;Terlambat;349;274612;629725;20 menit;5 jam 2 menit;349
S0942;D20250408;5;V01;P001;C002;SH02;I02;2025-04-08 06:00;2025-04-08 06:13;2025-04-08 12:00;2025-04-08 13:29;Terlambat;163;164086;341272;89 menit;7 jam 16 menit;163
S0943;D20250422;2;V05;P004;C005;SH02;I01;2025-04-22 06:00;2025-04-22 06:16;2025-04-22 11:00;2025-04-22 11:24;Terlambat;204;244902;405403;24 menit;5 jam 8 menit;204
S0944;D20250422;4;V04;P003;C004;SH03;I03;2025-04-22 06:00;2025-04-22 06:25;2025-04-22 10:00;2025-04-22 09:57;Tepat Waktu;171;268484;647484;0 menit;3 jam 32 menit;171
S0945;D20250401;1;V03;P001;C005;SH04;I01;2025-04-01 06:00;2025-04-01 06:27;2025-04-01 09:00;2025-04-01 10:19;Terlambat;379;456865;720017;79 menit;3 jam 52 menit;379
S0946;D20250404;4;V05;P001;C001;SH02;I05;2025-04-04 06:00;2025-04-04 06:08;2025-04-04 11:00;2025-04-04 11:08;Tepat Waktu;265;537676;779915;8 menit;5 jam 0 menit;265
S0947;D20250425;5;V03;P002;C001;SH04;I01;2025-04-25 06:00;2025-04-25 06:10;2025-04-25 10:00;2025-04-25 11:14;Terlambat;364;303507;600179;74 menit;5 jam 4 menit;364
S0948;D20250403;1;V04;P005;C003;SH04;I01;2025-04-03 06:00;2025-04-03 06:02;2025-04-03 10:00;2025-04-03 10:31;Terlambat;118;593306;878550;31 menit;4 jam 29 menit;118
S0949;D20250423;5;V04;P001;C003;SH04;I03;2025-04-23 06:00;2025-04-23 06:19;2025-04-23 10:00;2025-04-23 10:39;Terlambat;398;412350;666485;39 menit;4 jam 20 menit;398
S0950;D20250404;1;V05;P005;C003;SH01;I04;2025-04-04 06:00;2025-04-04 06:12;2025-04-04 11:00;2025-04-04 10:54;Tepat Waktu;273;582676;886950;0 menit;4 jam 42 menit;273
S0951;D20250418;1;V02;P005;C003;SH02;I01;2025-04-18 06:00;2025-04-18 06:06;2025-04-18 12:00;2025-04-18 13:15;Terlambat;280;245805;640908;75 menit;7 jam 9 menit;280
S0952;D20250409;4;V05;P003;C001;SH02;I04;2025-04-09 06:00;2025-04-09 06:01;2025-04-09 10:00;2025-04-09 09:58;Tepat Waktu;394;237801;442298;0 menit;3 jam 57 menit;394
S0953;D20250412;2;V04;P004;C003;SH01;I05;2025-04-12 06:00;2025-04-12 06:10;2025-04-12 12:00;2025-04-12 12:54;Terlambat;320;425440;654578;54 menit;6 jam 44 menit;320
S0954;D20250428;2;V01;P002;C002;SH04;I01;2025-04-28 06:00;2025-04-28 06:04;2025-04-28 12:00;2025-04-28 12:25;Terlambat;136;561954;929952;25 menit;6 jam 21 menit;136
S0955;D20250410;4;V02;P005;C002;SH04;I02;2025-04-10 06:00;2025-04-10 06:20;2025-04-10 09:00;2025-04-10 09:17;Terlambat;240;263534;449658;17 menit;2 jam 57 menit;240
S0956;D20250430;4;V03;P005;C004;SH01;I01;2025-04-30 06:00;2025-04-30 06:07;2025-04-30 09:00;2025-04-30 09:42;Terlambat;358;387678;594006;42 menit;3 jam 35 menit;358
S0957;D20250413;5;V04;P001;C001;SH02;I02;2025-04-13 06:00;2025-04-13 06:05;2025-04-13 12:00;2025-04-13 12:58;Terlambat;312;187783;349907;58 menit;6 jam 53 menit;312
S0958;D20250416;4;V04;P005;C003;SH03;I05;2025-04-16 06:00;2025-04-16 06:08;2025-04-16 12:00;2025-04-16 12:27;Terlambat;111;363773;515838;27 menit;6 jam 19 menit;111
S0959;D20250415;1;V03;P003;C003;SH02;I01;2025-04-15 06:00;2025-04-15 06:07;2025-04-15 11:00;2025-04-15 10:45;Tepat Waktu;177;295310;587585;0 menit;4 jam 38 menit;177
S0960;D20250414;2;V01;P002;C005;SH04;I04;2025-04-14 06:00;2025-04-14 06:07;2025-04-14 10:00;2025-04-14 10:51;Terlambat;169;312912;710971;51 menit;4 jam 44 menit;169
S0961;D20250408;4;V05;P001;C004;SH04;I02;2025-04-08 06:00;2025-04-08 06:06;2025-04-08 11:00;2025-04-08 10:46;Tepat Waktu;390;432581;626621;0 menit;4 jam 40 menit;390
S0962;D20250407;5;V03;P002;C003;SH03;I02;2025-04-07 06:00;2025-04-07 06:15;2025-04-07 12:00;2025-04-07 13:03;Terlambat;200;251924;394579;63 menit;6 jam 48 menit;200
S0963;D20250421;2;V04;P005;C002;SH03;I05;2025-04-21 06:00;2025-04-21 06:30;2025-04-21 10:00;2025-04-21 11:16;Terlambat;149;583923;775790;76 menit;4 jam 46 menit;149
S0964;D20250410;1;V05;P004;C005;SH01;I03;2025-04-10 06:00;2025-04-10 06:14;2025-04-10 12:00;2025-04-10 13:28;Terlambat;228;449367;657781;88 menit;7 jam 14 menit;228
S0965;D20250404;2;V04;P001;C003;SH04;I02;2025-04-04 06:00;2025-04-04 06:25;2025-04-04 12:00;2025-04-04 13:25;Terlambat;276;492175;833679;85 menit;7 jam 0 menit;276
S0966;D20250418;5;V03;P005;C005;SH02;I02;2025-04-18 06:00;2025-04-18 06:05;2025-04-18 09:00;2025-04-18 09:14;Tepat Waktu;390;434181;747587;14 menit;3 jam 9 menit;390
S0967;D20250426;4;V01;P005;C001;SH04;I01;2025-04-26 06:00;2025-04-26 06:24;2025-04-26 12:00;2025-04-26 12:24;Terlambat;162;228285;601812;24 menit;6 jam 0 menit;162
S0968;D20250401;5;V05;P002;C003;SH02;I05;2025-04-01 06:00;2025-04-01 06:22;2025-04-01 12:00;2025-04-01 12:49;Terlambat;335;594542;955763;49 menit;6 jam 27 menit;335
S0969;D20250419;1;V03;P002;C001;SH04;I02;2025-04-19 06:00;2025-04-19 06:24;2025-04-19 10:00;2025-04-19 11:29;Terlambat;216;374951;477263;89 menit;5 jam 5 menit;216
S0970;D20250415;3;V04;P004;C001;SH04;I05;2025-04-15 06:00;2025-04-15 06:22;2025-04-15 09:00;2025-04-15 10:26;Terlambat;119;227875;375432;86 menit;4 jam 4 menit;119
S0971;D20250417;1;V02;P005;C001;SH02;I05;2025-04-17 06:00;2025-04-17 06:04;2025-04-17 09:00;2025-04-17 09:25;Terlambat;128;497590;641609;25 menit;3 jam 21 menit;128
S0972;D20250404;5;V01;P004;C004;SH02;I02;2025-04-04 06:00;2025-04-04 06:19;2025-04-04 09:00;2025-04-04 09:21;Terlambat;356;402377;524135;21 menit;3 jam 2 menit;356
S0973;D20250430;1;V01;P004;C001;SH04;I01;2025-04-30 06:00;2025-04-30 06:07;2025-04-30 12:00;2025-04-30 13:30;Terlambat;247;454742;578599;90 menit;7 jam 23 menit;247
S0974;D20250402;4;V05;P002;C004;SH01;I03;2025-04-02 06:00;2025-04-02 06:01;2025-04-02 10:00;2025-04-02 10:58;Terlambat;275;270331;439685;58 menit;4 jam 57 menit;275
S0975;D20250428;2;V05;P002;C001;SH04;I03;2025-04-28 06:00;2025-04-28 06:06;2025-04-28 09:00;2025-04-28 09:30;Terlambat;364;339802;598667;30 menit;3 jam 24 menit;364
S0976;D20250426;4;V01;P002;C005;SH04;I01;2025-04-26 06:00;2025-04-26 06:17;2025-04-26 11:00;2025-04-26 12:29;Terlambat;99;509596;623847;89 menit;6 jam 12 menit;99
S0977;D20250405;5;V02;P004;C001;SH04;I05;2025-04-05 06:00;2025-04-05 06:14;2025-04-05 09:00;2025-04-05 09:07;Tepat Waktu;366;420709;568276;7 menit;2 jam 53 menit;366
S0978;D20250419;5;V05;P003;C005;SH04;I02;2025-04-19 06:00;2025-04-19 06:10;2025-04-19 10:00;2025-04-19 09:56;Tepat Waktu;322;549973;894130;0 menit;3 jam 46 menit;322
S0979;D20250422;5;V04;P005;C004;SH04;I05;2025-04-22 06:00;2025-04-22 06:05;2025-04-22 12:00;2025-04-22 12:46;Terlambat;347;377446;749662;46 menit;6 jam 41 menit;347
S0980;D20250402;5;V01;P003;C003;SH03;I01;2025-04-02 06:00;2025-04-02 06:10;2025-04-02 11:00;2025-04-02 11:11;Tepat Waktu;325;591948;788728;11 menit;5 jam 1 menit;325
S0981;D20250417;5;V04;P003;C005;SH03;I02;2025-04-17 06:00;2025-04-17 06:13;2025-04-17 11:00;2025-04-17 11:12;Tepat Waktu;132;160189;545860;12 menit;4 jam 59 menit;132
S0982;D20250406;2;V04;P004;C002;SH03;I03;2025-04-06 06:00;2025-04-06 06:12;2025-04-06 10:00;2025-04-06 10:49;Terlambat;166;564829;766093;49 menit;4 jam 37 menit;166
S0983;D20250403;5;V05;P004;C001;SH03;I02;2025-04-03 06:00;2025-04-03 06:00;2025-04-03 09:00;2025-04-03 10:03;Terlambat;104;312928;524316;63 menit;4 jam 3 menit;104
S0984;D20250418;5;V01;P003;C005;SH01;I05;2025-04-18 06:00;2025-04-18 06:06;2025-04-18 09:00;2025-04-18 09:58;Terlambat;161;547724;868812;58 menit;3 jam 52 menit;161
S0985;D20250427;4;V04;P002;C005;SH03;I02;2025-04-27 06:00;2025-04-27 06:07;2025-04-27 12:00;2025-04-27 12:47;Terlambat;353;562021;868172;47 menit;6 jam 40 menit;353
S0986;D20250417;4;V02;P004;C002;SH01;I02;2025-04-17 06:00;2025-04-17 06:02;2025-04-17 12:00;2025-04-17 12:50;Terlambat;267;389602;673184;50 menit;6 jam 48 menit;267
S0987;D20250403;1;V01;P004;C002;SH01;I05;2025-04-03 06:00;2025-04-03 06:13;2025-04-03 12:00;2025-04-03 12:33;Terlambat;108;378306;508564;33 menit;6 jam 20 menit;108
S0988;D20250422;1;V03;P005;C002;SH03;I04;2025-04-22 06:00;2025-04-22 06:21;2025-04-22 11:00;2025-04-22 11:36;Terlambat;305;204987;529394;36 menit;5 jam 15 menit;305
S0989;D20250406;2;V04;P001;C001;SH03;I04;2025-04-06 06:00;2025-04-06 06:29;2025-04-06 10:00;2025-04-06 10:39;Terlambat;284;384637;725146;39 menit;4 jam 10 menit;284
S0990;D20250404;3;V02;P004;C001;SH04;I02;2025-04-04 06:00;2025-04-04 06:17;2025-04-04 12:00;2025-04-04 12:16;Terlambat;147;241035;560698;16 menit;5 jam 59 menit;147
S0991;D20250413;1;V05;P003;C001;SH01;I05;2025-04-13 06:00;2025-04-13 06:22;2025-04-13 11:00;2025-04-13 12:28;Terlambat;181;525533;675769;88 menit;6 jam 6 menit;181
S0992;D20250420;4;V03;P004;C002;SH02;I01;2025-04-20 06:00;2025-04-20 06:28;2025-04-20 11:00;2025-04-20 11:43;Terlambat;228;185876;430546;43 menit;5 jam 15 menit;228
S0993;D20250428;2;V05;P003;C005;SH04;I03;2025-04-28 06:00;2025-04-28 06:23;2025-04-28 12:00;2025-04-28 12:08;Tepat Waktu;156;564536;841518;8 menit;5 jam 45 menit;156
S0994;D20250402;5;V02;P003;C002;SH01;I05;2025-04-02 06:00;2025-04-02 06:16;2025-04-02 10:00;2025-04-02 11:29;Terlambat;367;349779;705457;89 menit;5 jam 13 menit;367
S0995;D20250428;1;V04;P002;C003;SH03;I02;2025-04-28 06:00;2025-04-28 06:28;2025-04-28 09:00;2025-04-28 10:08;Terlambat;247;270837;380455;68 menit;3 jam 40 menit;247
S0996;D20250404;2;V02;P004;C002;SH01;I04;2025-04-04 06:00;2025-04-04 06:05;2025-04-04 11:00;2025-04-04 10:54;Tepat Waktu;393;372351;571648;0 menit;4 jam 49 menit;393
S0997;D20250408;1;V02;P005;C002;SH03;I05;2025-04-08 06:00;2025-04-08 06:15;2025-04-08 10:00;2025-04-08 10:12;Tepat Waktu;94;403759;643383;12 menit;3 jam 57 menit;94
S0998;D20250427;3;V04;P001;C005;SH04;I01;2025-04-27 06:00;2025-04-27 06:27;2025-04-27 11:00;2025-04-27 11:41;Terlambat;167;433030;608107;41 menit;5 jam 14 menit;167
S0999;D20250409;1;V05;P002;C001;SH04;I02;2025-04-09 06:00;2025-04-09 06:24;2025-04-09 12:00;2025-04-09 12:18;Terlambat;271;265481;584093;18 menit;5 jam 54 menit;271
S1000;D20250425;3;V05;P003;C001;SH02;I05;2025-04-25 06:00;2025-04-25 06:28;2025-04-25 11:00;2025-04-25 11:03;Tepat Waktu;321;472194;720834;3 menit;4 jam 35 menit;321
